location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2020-03-09 00:00:00-07:00,10.0,17.8,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-03-10 00:00:00-07:00,11.1,21.7,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-03-11 00:00:00-07:00,12.2,18.3,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-03-12 00:00:00-07:00,8.3,16.7,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-03-13 00:00:00-07:00,10.0,16.1,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-03-14 00:00:00-07:00,8.9,11.1,10.0,13.5,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-03-15 00:00:00-07:00,7.8,12.2,10.0,8.1,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-03-16 00:00:00-07:00,5.6,11.7,8.6,2.8,0.0,0.0,9.0,0.0
"San Francisco, CA",2020-03-17 00:00:00-07:00,6.7,12.8,9.7,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-03-18 00:00:00-07:00,8.3,12.8,10.6,0.8,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-03-19 00:00:00-07:00,8.3,15.0,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-03-20 00:00:00-07:00,8.9,17.8,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-03-21 00:00:00-07:00,9.4,17.2,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-03-22 00:00:00-07:00,10.6,19.4,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-03-23 00:00:00-07:00,10.0,12.8,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-03-24 00:00:00-07:00,10.0,13.9,11.9,0.5,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-03-25 00:00:00-07:00,7.2,12.8,10.0,1.5,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-03-26 00:00:00-07:00,6.1,13.9,10.0,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-03-27 00:00:00-07:00,8.3,13.3,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-03-28 00:00:00-07:00,10.6,13.9,12.2,1.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-03-29 00:00:00-07:00,10.6,13.9,12.2,3.6,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-03-30 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-03-31 00:00:00-07:00,11.1,16.7,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-04-01 00:00:00-07:00,8.9,13.9,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-04-02 00:00:00-07:00,7.8,15.6,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-04-03 00:00:00-07:00,8.3,14.4,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-04-04 00:00:00-07:00,8.9,12.8,10.8,1.5,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-04-05 00:00:00-07:00,9.4,11.7,10.6,10.4,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-04-06 00:00:00-07:00,7.8,10.6,9.2,4.6,0.0,0.0,9.0,0.0
"San Francisco, CA",2020-04-07 00:00:00-07:00,7.2,16.1,11.7,1.8,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-04-08 00:00:00-07:00,10.0,14.4,12.2,0.0,0.0,0.0,6.0,0.0
