location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2017-09-21 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2017-09-22 00:00:00-07:00,12.8,20.0,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2017-09-23 00:00:00-07:00,12.8,23.3,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-09-24 00:00:00-07:00,13.3,26.7,20.0,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2017-09-25 00:00:00-07:00,13.9,27.2,20.6,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2017-09-26 00:00:00-07:00,15.0,30.6,22.8,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2017-09-27 00:00:00-07:00,17.2,29.4,23.3,0.0,0.0,0.0,0.0,5.0
"San Francisco, CA",2017-09-28 00:00:00-07:00,13.3,22.2,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-09-29 00:00:00-07:00,13.9,16.7,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2017-09-30 00:00:00-07:00,13.3,20.6,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2017-10-01 00:00:00-07:00,13.3,20.6,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2017-10-02 00:00:00-07:00,14.4,21.1,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-10-03 00:00:00-07:00,11.1,18.3,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2017-10-04 00:00:00-07:00,12.2,22.8,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-10-05 00:00:00-07:00,9.4,23.3,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2017-10-06 00:00:00-07:00,12.2,28.3,20.3,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2017-10-07 00:00:00-07:00,12.2,22.8,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-10-08 00:00:00-07:00,11.7,23.9,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-10-09 00:00:00-07:00,16.7,26.1,21.4,0.0,0.0,0.0,0.0,3.0
"San Francisco, CA",2017-10-10 00:00:00-07:00,14.4,22.2,18.3,0.0,0.0,0.0,0.0,0.0
"San Francisco, CA",2017-10-11 00:00:00-07:00,11.1,18.9,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2017-10-12 00:00:00-07:00,11.1,18.9,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2017-10-13 00:00:00-07:00,11.1,21.7,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2017-10-14 00:00:00-07:00,11.1,25.0,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2017-10-15 00:00:00-07:00,13.3,26.7,20.0,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2017-10-16 00:00:00-07:00,16.1,27.8,21.9,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2017-10-17 00:00:00-07:00,16.1,23.9,20.0,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2017-10-18 00:00:00-07:00,8.9,17.2,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2017-10-19 00:00:00-07:00,11.7,17.2,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2017-10-20 00:00:00-07:00,11.1,16.1,13.6,7.9,0.0,0.0,5.0,0.0
"San Francisco, CA",2017-10-21 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
