location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2020-04-08 00:00:00-07:00,10.0,14.4,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-04-09 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-04-10 00:00:00-07:00,11.7,16.1,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-04-11 00:00:00-07:00,10.6,13.3,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-04-12 00:00:00-07:00,10.6,16.7,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-04-13 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-04-14 00:00:00-07:00,9.4,24.4,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-04-15 00:00:00-07:00,11.1,20.6,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-04-16 00:00:00-07:00,10.6,13.9,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-04-17 00:00:00-07:00,11.1,15.0,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-04-18 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-04-19 00:00:00-07:00,11.7,16.7,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-04-20 00:00:00-07:00,11.7,15.0,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-04-21 00:00:00-07:00,10.6,17.2,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-04-22 00:00:00-07:00,10.6,20.0,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-04-23 00:00:00-07:00,11.7,20.6,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-04-24 00:00:00-07:00,12.2,23.3,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2020-04-25 00:00:00-07:00,12.2,21.7,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-04-26 00:00:00-07:00,11.1,15.0,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-04-27 00:00:00-07:00,11.1,19.4,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-04-28 00:00:00-07:00,12.2,21.7,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-04-29 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-04-30 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-01 00:00:00-07:00,10.0,18.3,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-02 00:00:00-07:00,11.1,18.3,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-03 00:00:00-07:00,10.0,16.7,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-05-04 00:00:00-07:00,9.4,20.0,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-05 00:00:00-07:00,10.6,16.1,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-05-06 00:00:00-07:00,11.1,21.7,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-05-07 00:00:00-07:00,11.7,24.4,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2020-05-08 00:00:00-07:00,11.7,24.4,18.1,0.0,0.0,0.0,1.0,0.0
