location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2016-04-13 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-04-14 00:00:00-07:00,9.4,15.6,12.5,3.6,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-04-15 00:00:00-07:00,10.0,17.2,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-04-16 00:00:00-07:00,11.7,24.4,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-04-17 00:00:00-07:00,12.8,27.2,20.0,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2016-04-18 00:00:00-07:00,14.4,28.3,21.4,0.0,0.0,0.0,0.0,3.0
"San Francisco, CA",2016-04-19 00:00:00-07:00,14.4,24.4,19.4,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2016-04-20 00:00:00-07:00,12.8,21.7,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-04-21 00:00:00-07:00,15.0,20.0,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-04-22 00:00:00-07:00,12.2,16.1,14.2,13.2,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-23 00:00:00-07:00,11.1,16.7,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-24 00:00:00-07:00,11.7,16.1,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-25 00:00:00-07:00,8.9,15.6,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-04-26 00:00:00-07:00,9.4,16.1,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-04-27 00:00:00-07:00,10.6,15.0,12.8,3.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-04-28 00:00:00-07:00,10.0,17.8,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-29 00:00:00-07:00,10.0,16.7,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-04-30 00:00:00-07:00,11.7,23.3,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-05-01 00:00:00-07:00,15.0,25.6,20.3,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2016-05-02 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-05-03 00:00:00-07:00,11.1,16.7,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-05-04 00:00:00-07:00,11.7,17.8,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-05-05 00:00:00-07:00,13.3,18.3,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2016-05-06 00:00:00-07:00,11.7,14.4,13.1,2.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-05-07 00:00:00-07:00,12.2,15.0,13.6,1.5,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-05-08 00:00:00-07:00,12.8,17.2,15.0,0.3,0.0,0.0,3.0,0.0
"San Francisco, CA",2016-05-09 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-05-10 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-05-11 00:00:00-07:00,10.6,15.6,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-05-12 00:00:00-07:00,11.1,15.0,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-05-13 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
