location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2022-01-19 00:00:00-07:00,8.3,15.6,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-20 00:00:00-07:00,7.8,17.2,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-21 00:00:00-07:00,9.4,19.4,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-01-22 00:00:00-07:00,12.8,19.4,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2022-01-23 00:00:00-07:00,8.9,18.3,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-24 00:00:00-07:00,8.3,15.6,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-25 00:00:00-07:00,8.3,13.3,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-01-26 00:00:00-07:00,7.8,16.1,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-27 00:00:00-07:00,8.3,17.8,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-28 00:00:00-07:00,8.9,17.8,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-29 00:00:00-07:00,8.3,16.7,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-30 00:00:00-07:00,7.8,15.0,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-01-31 00:00:00-07:00,8.9,15.6,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-02-01 00:00:00-07:00,6.7,15.6,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-02-02 00:00:00-07:00,11.7,16.1,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-02-03 00:00:00-07:00,8.3,17.8,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-02-04 00:00:00-07:00,8.3,16.7,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-02-05 00:00:00-07:00,8.3,17.2,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-02-06 00:00:00-07:00,7.2,18.3,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-02-07 00:00:00-07:00,8.3,18.9,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-02-08 00:00:00-07:00,8.9,22.2,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-02-09 00:00:00-07:00,11.1,23.9,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2022-02-10 00:00:00-07:00,12.2,24.4,18.3,0.0,0.0,0.0,0.0,0.0
"San Francisco, CA",2022-02-11 00:00:00-07:00,12.8,24.4,18.6,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2022-02-12 00:00:00-07:00,12.8,23.3,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2022-02-13 00:00:00-07:00,12.2,23.3,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2022-02-14 00:00:00-07:00,9.4,11.7,10.6,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2022-02-15 00:00:00-07:00,7.2,14.4,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-02-16 00:00:00-07:00,9.4,17.8,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-02-17 00:00:00-07:00,11.7,19.4,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-02-18 00:00:00-07:00,9.4,18.9,14.2,0.0,0.0,0.0,4.0,0.0
