location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2021-12-20 00:00:00-07:00,7.2,12.2,9.7,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-12-21 00:00:00-07:00,6.7,11.7,9.2,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-12-22 00:00:00-07:00,7.8,9.4,8.6,21.3,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-12-23 00:00:00-07:00,11.1,13.9,12.5,20.6,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-12-24 00:00:00-07:00,8.9,12.2,10.6,2.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-12-25 00:00:00-07:00,8.9,11.7,10.3,11.4,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-12-26 00:00:00-07:00,6.1,10.0,8.1,8.6,0.0,0.0,11.0,0.0
"San Francisco, CA",2021-12-27 00:00:00-07:00,7.8,10.6,9.2,15.5,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-12-28 00:00:00-07:00,6.1,7.8,6.9,0.0,0.0,0.0,12.0,0.0
"San Francisco, CA",2021-12-29 00:00:00-07:00,6.7,9.4,8.1,14.0,0.0,0.0,11.0,0.0
"San Francisco, CA",2021-12-30 00:00:00-07:00,5.6,11.7,8.6,1.5,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-12-31 00:00:00-07:00,5.6,11.7,8.6,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2022-01-01 00:00:00-07:00,5.6,11.1,8.3,0.0,0.0,0.0,10.0,0.0
"San Francisco, CA",2022-01-02 00:00:00-07:00,4.4,11.7,8.1,0.0,0.0,0.0,11.0,0.0
"San Francisco, CA",2022-01-03 00:00:00-07:00,8.9,12.8,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-01-04 00:00:00-07:00,10.6,13.9,12.2,13.2,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-05 00:00:00-07:00,10.6,13.9,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-06 00:00:00-07:00,11.1,12.8,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-07 00:00:00-07:00,10.0,12.8,11.4,2.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-01-08 00:00:00-07:00,7.2,12.8,10.0,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2022-01-09 00:00:00-07:00,7.8,14.4,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-01-10 00:00:00-07:00,9.4,16.7,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-11 00:00:00-07:00,8.3,17.2,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-01-12 00:00:00-07:00,10.0,16.1,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-13 00:00:00-07:00,10.0,16.1,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-14 00:00:00-07:00,8.3,17.8,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-15 00:00:00-07:00,10.0,17.2,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-16 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-17 00:00:00-07:00,10.6,16.7,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-01-18 00:00:00-07:00,9.4,13.9,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-01-19 00:00:00-07:00,8.3,15.6,11.9,0.0,0.0,0.0,6.0,0.0
