location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2018-09-28 00:00:00-07:00,12.8,18.3,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-09-29 00:00:00-07:00,14.4,21.1,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-09-30 00:00:00-07:00,16.1,21.1,18.6,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2018-10-01 00:00:00-07:00,15.0,22.2,18.6,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2018-10-02 00:00:00-07:00,16.1,25.6,20.8,4.8,0.0,0.0,0.0,3.0
"San Francisco, CA",2018-10-03 00:00:00-07:00,16.7,21.7,19.2,0.5,0.0,0.0,0.0,1.0
"San Francisco, CA",2018-10-04 00:00:00-07:00,15.6,20.0,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-10-05 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-06 00:00:00-07:00,14.4,20.6,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-10-07 00:00:00-07:00,17.2,26.1,21.7,0.0,0.0,0.0,0.0,3.0
"San Francisco, CA",2018-10-08 00:00:00-07:00,17.8,26.1,21.9,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2018-10-09 00:00:00-07:00,12.8,18.3,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-10 00:00:00-07:00,12.2,17.8,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-11 00:00:00-07:00,12.2,18.9,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-12 00:00:00-07:00,12.2,25.6,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2018-10-13 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-14 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-15 00:00:00-07:00,13.9,27.2,20.6,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2018-10-16 00:00:00-07:00,12.2,21.7,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-10-17 00:00:00-07:00,11.7,20.6,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-10-18 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-19 00:00:00-07:00,11.1,22.2,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-10-20 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-10-21 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-10-22 00:00:00-07:00,12.2,16.1,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-10-23 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-10-24 00:00:00-07:00,12.2,18.9,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-10-25 00:00:00-07:00,12.2,22.2,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-10-26 00:00:00-07:00,12.8,22.2,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-10-27 00:00:00-07:00,13.3,19.4,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-10-28 00:00:00-07:00,13.3,19.4,16.4,0.0,0.0,0.0,2.0,0.0
