location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2019-09-04 00:00:00-07:00,13.9,20.6,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2019-09-05 00:00:00-07:00,13.9,19.4,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-06 00:00:00-07:00,13.9,17.8,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2019-09-07 00:00:00-07:00,14.4,19.4,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-08 00:00:00-07:00,13.3,20.0,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-09 00:00:00-07:00,13.3,21.1,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2019-09-10 00:00:00-07:00,12.8,19.4,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-11 00:00:00-07:00,13.9,24.4,19.2,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2019-09-12 00:00:00-07:00,16.7,31.1,23.9,0.0,0.0,0.0,0.0,6.0
"San Francisco, CA",2019-09-13 00:00:00-07:00,18.3,34.4,26.4,0.0,0.0,0.0,0.0,8.0
"San Francisco, CA",2019-09-14 00:00:00-07:00,15.0,21.1,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2019-09-15 00:00:00-07:00,13.9,19.4,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-16 00:00:00-07:00,15.0,20.0,17.5,1.8,0.0,0.0,1.0,0.0
"San Francisco, CA",2019-09-17 00:00:00-07:00,13.9,21.1,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2019-09-18 00:00:00-07:00,15.6,21.1,18.3,0.5,0.0,0.0,0.0,0.0
"San Francisco, CA",2019-09-19 00:00:00-07:00,13.9,21.7,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2019-09-20 00:00:00-07:00,15.0,26.1,20.6,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2019-09-21 00:00:00-07:00,15.6,28.9,22.2,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2019-09-22 00:00:00-07:00,13.9,20.0,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-23 00:00:00-07:00,13.3,25.0,19.2,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2019-09-24 00:00:00-07:00,16.1,32.2,24.2,0.0,0.0,0.0,0.0,6.0
"San Francisco, CA",2019-09-25 00:00:00-07:00,17.8,34.4,26.1,0.0,0.0,0.0,0.0,8.0
"San Francisco, CA",2019-09-26 00:00:00-07:00,15.6,25.0,20.3,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2019-09-27 00:00:00-07:00,15.6,17.8,16.7,0.8,0.0,0.0,2.0,0.0
"San Francisco, CA",2019-09-28 00:00:00-07:00,11.7,17.2,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2019-09-29 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2019-09-30 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2019-10-01 00:00:00-07:00,10.6,17.8,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2019-10-02 00:00:00-07:00,10.6,20.6,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2019-10-03 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2019-10-04 00:00:00-07:00,11.1,20.6,15.8,0.0,0.0,0.0,3.0,0.0
