location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2020-01-06 00:00:00-07:00,7.2,15.0,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-01-07 00:00:00-07:00,7.8,13.3,10.6,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-08 00:00:00-07:00,8.9,13.3,11.1,0.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-01-09 00:00:00-07:00,9.4,12.2,10.8,6.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-01-10 00:00:00-07:00,7.2,14.4,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-01-11 00:00:00-07:00,8.3,12.8,10.6,3.8,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-12 00:00:00-07:00,7.2,12.8,10.0,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-13 00:00:00-07:00,8.3,12.2,10.3,1.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-14 00:00:00-07:00,8.9,12.2,10.6,7.1,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-15 00:00:00-07:00,6.7,11.7,9.2,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2020-01-16 00:00:00-07:00,6.1,10.0,8.1,28.4,0.0,0.0,11.0,0.0
"San Francisco, CA",2020-01-17 00:00:00-07:00,6.1,12.2,9.2,3.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2020-01-18 00:00:00-07:00,7.8,12.2,10.0,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-19 00:00:00-07:00,7.8,12.8,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-20 00:00:00-07:00,8.3,12.2,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-01-21 00:00:00-07:00,10.6,13.9,12.2,0.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-01-22 00:00:00-07:00,11.1,16.1,13.6,4.3,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-01-23 00:00:00-07:00,10.0,15.0,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-01-24 00:00:00-07:00,9.4,17.2,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-01-25 00:00:00-07:00,12.2,17.8,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-01-26 00:00:00-07:00,12.2,14.4,13.3,5.8,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-01-27 00:00:00-07:00,10.6,14.4,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-01-28 00:00:00-07:00,11.1,14.4,12.8,2.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-01-29 00:00:00-07:00,8.9,15.0,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2020-01-30 00:00:00-07:00,10.6,16.1,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2020-01-31 00:00:00-07:00,10.6,19.4,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-02-01 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-02-02 00:00:00-07:00,10.6,12.2,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2020-02-03 00:00:00-07:00,6.1,12.8,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2020-02-04 00:00:00-07:00,7.8,12.8,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2020-02-05 00:00:00-07:00,6.7,16.1,11.4,0.0,0.0,0.0,7.0,0.0
