location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2023-07-01 00:00:00-07:00,10.6,22.2,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-07-02 00:00:00-07:00,13.9,23.9,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2023-07-03 00:00:00-07:00,13.3,18.3,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-04 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-05 00:00:00-07:00,12.8,17.2,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-06 00:00:00-07:00,12.8,16.7,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-07-07 00:00:00-07:00,11.7,15.6,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-07-08 00:00:00-07:00,11.7,16.1,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-07-09 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-07-10 00:00:00-07:00,11.1,16.7,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-07-11 00:00:00-07:00,11.7,20.6,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-07-12 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-07-13 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-14 00:00:00-07:00,11.7,20.0,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-15 00:00:00-07:00,12.2,20.6,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-07-16 00:00:00-07:00,12.2,21.1,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-07-17 00:00:00-07:00,13.3,23.3,18.3,0.0,0.0,0.0,0.0,0.0
"San Francisco, CA",2023-07-18 00:00:00-07:00,12.8,17.2,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-19 00:00:00-07:00,11.7,17.8,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-07-20 00:00:00-07:00,11.7,20.0,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-21 00:00:00-07:00,12.2,21.1,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-07-22 00:00:00-07:00,12.2,22.2,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-07-23 00:00:00-07:00,13.9,19.4,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-07-24 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-25 00:00:00-07:00,11.7,20.0,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-26 00:00:00-07:00,13.3,18.3,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-27 00:00:00-07:00,12.2,17.2,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-07-28 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-29 00:00:00-07:00,11.7,19.4,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-30 00:00:00-07:00,12.2,18.9,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-07-31 00:00:00-07:00,12.8,19.4,16.1,0.0,0.0,0.0,2.0,0.0
