location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2023-02-27 00:00:00-07:00,5.0,9.4,7.2,13.7,0.0,0.0,11.0,0.0
"San Francisco, CA",2023-02-28 00:00:00-07:00,5.6,11.7,8.6,10.2,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-01 00:00:00-07:00,3.9,12.8,8.3,1.8,0.0,0.0,10.0,0.0
"San Francisco, CA",2023-03-02 00:00:00-07:00,6.1,14.4,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-03-03 00:00:00-07:00,6.7,13.9,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-03-04 00:00:00-07:00,6.7,11.1,8.9,5.6,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-05 00:00:00-07:00,5.6,12.2,8.9,7.6,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-06 00:00:00-07:00,5.6,12.2,8.9,1.3,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-07 00:00:00-07:00,6.1,11.7,8.9,5.6,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-08 00:00:00-07:00,6.7,12.2,9.4,7.1,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-09 00:00:00-07:00,7.2,10.0,8.6,6.1,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-10 00:00:00-07:00,8.9,14.4,11.7,21.8,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-03-11 00:00:00-07:00,8.3,15.6,11.9,0.8,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-03-12 00:00:00-07:00,11.7,14.4,13.1,4.1,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-03-13 00:00:00-07:00,12.2,18.3,15.3,1.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-03-14 00:00:00-07:00,12.2,15.6,13.9,22.6,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-03-15 00:00:00-07:00,6.1,13.9,10.0,0.5,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-03-16 00:00:00-07:00,8.3,15.6,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-03-17 00:00:00-07:00,7.8,18.3,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-03-18 00:00:00-07:00,9.4,17.8,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-03-19 00:00:00-07:00,9.4,14.4,11.9,23.4,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-03-20 00:00:00-07:00,8.9,12.8,10.8,2.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-03-21 00:00:00-07:00,8.3,12.8,10.6,14.7,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-03-22 00:00:00-07:00,8.3,14.4,11.4,17.5,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-03-23 00:00:00-07:00,8.9,12.8,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-03-24 00:00:00-07:00,7.2,13.3,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-03-25 00:00:00-07:00,6.7,12.8,9.7,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-03-26 00:00:00-07:00,6.1,12.2,9.2,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-27 00:00:00-07:00,5.6,16.1,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-03-28 00:00:00-07:00,8.3,10.6,9.4,18.3,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-03-29 00:00:00-07:00,7.2,10.0,8.6,17.3,0.0,0.0,9.0,0.0
