location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2023-09-01 00:00:00-07:00,13.9,17.8,15.8,0.5,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-09-02 00:00:00-07:00,15.6,22.2,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2023-09-03 00:00:00-07:00,14.4,20.0,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-04 00:00:00-07:00,13.3,19.4,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-05 00:00:00-07:00,13.9,21.1,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-06 00:00:00-07:00,13.9,20.6,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-07 00:00:00-07:00,13.9,18.3,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-08 00:00:00-07:00,12.8,21.7,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-09 00:00:00-07:00,12.8,19.4,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-10 00:00:00-07:00,12.8,20.0,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-11 00:00:00-07:00,13.3,21.7,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-12 00:00:00-07:00,13.9,20.0,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-13 00:00:00-07:00,13.9,20.6,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-14 00:00:00-07:00,13.3,20.0,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-15 00:00:00-07:00,15.6,19.4,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-16 00:00:00-07:00,15.6,19.4,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-17 00:00:00-07:00,15.0,20.6,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-18 00:00:00-07:00,16.1,20.0,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-19 00:00:00-07:00,15.0,19.4,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-20 00:00:00-07:00,14.4,20.0,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-21 00:00:00-07:00,13.3,21.1,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-22 00:00:00-07:00,13.9,20.0,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-23 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-09-24 00:00:00-07:00,13.3,20.0,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-25 00:00:00-07:00,14.4,23.3,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2023-09-26 00:00:00-07:00,16.1,21.1,18.6,1.8,0.0,0.0,0.0,1.0
"San Francisco, CA",2023-09-27 00:00:00-07:00,13.9,21.7,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-28 00:00:00-07:00,13.3,21.7,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-09-29 00:00:00-07:00,13.9,18.3,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-09-30 00:00:00-07:00,12.8,18.9,15.8,0.5,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-10-01 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
