location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2020-05-10 00:00:00-07:00,11.7,21.7,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-05-11 00:00:00-07:00,11.1,21.7,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-05-12 00:00:00-07:00,13.3,16.7,15.0,0.8,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-13 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-14 00:00:00-07:00,13.3,16.1,14.7,1.8,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-15 00:00:00-07:00,12.2,18.3,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-16 00:00:00-07:00,12.8,20.6,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-05-17 00:00:00-07:00,13.9,20.6,17.2,2.8,0.0,0.0,1.0,0.0
"San Francisco, CA",2020-05-18 00:00:00-07:00,12.8,17.2,15.0,1.8,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-19 00:00:00-07:00,12.2,17.2,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-20 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-21 00:00:00-07:00,11.7,19.4,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-22 00:00:00-07:00,11.1,18.9,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-23 00:00:00-07:00,11.1,21.1,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-05-24 00:00:00-07:00,11.7,22.2,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-05-25 00:00:00-07:00,12.8,27.2,20.0,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2020-05-26 00:00:00-07:00,13.3,27.2,20.3,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2020-05-27 00:00:00-07:00,15.6,22.2,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2020-05-28 00:00:00-07:00,11.7,16.7,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-05-29 00:00:00-07:00,12.2,18.9,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-05-30 00:00:00-07:00,15.6,20.6,18.1,0.3,0.0,0.0,1.0,0.0
"San Francisco, CA",2020-05-31 00:00:00-07:00,13.3,16.7,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-06-01 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2020-06-02 00:00:00-07:00,13.3,25.6,19.4,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2020-06-03 00:00:00-07:00,14.4,27.8,21.1,0.0,0.0,0.0,0.0,3.0
"San Francisco, CA",2020-06-04 00:00:00-07:00,13.3,22.2,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2020-06-05 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-06-06 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-06-07 00:00:00-07:00,11.7,16.1,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2020-06-08 00:00:00-07:00,11.7,21.1,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2020-06-09 00:00:00-07:00,11.7,23.9,17.8,0.0,0.0,0.0,1.0,0.0
