location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2016-03-13 00:00:00-07:00,12.8,14.4,13.6,41.7,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-03-14 00:00:00-07:00,11.1,15.0,13.1,0.8,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-03-15 00:00:00-07:00,8.9,17.8,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-03-16 00:00:00-07:00,10.0,21.1,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2016-03-17 00:00:00-07:00,11.7,23.9,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-03-18 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-03-19 00:00:00-07:00,12.2,17.8,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2016-03-20 00:00:00-07:00,12.2,17.8,15.0,1.3,0.0,0.0,3.0,0.0
"San Francisco, CA",2016-03-21 00:00:00-07:00,11.7,16.1,13.9,4.6,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-03-22 00:00:00-07:00,9.4,15.0,12.2,9.1,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-03-23 00:00:00-07:00,10.0,17.8,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-03-24 00:00:00-07:00,10.6,17.2,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-03-25 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-03-26 00:00:00-07:00,10.6,18.9,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-03-27 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-03-28 00:00:00-07:00,8.9,13.9,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2016-03-29 00:00:00-07:00,8.3,16.7,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-03-30 00:00:00-07:00,10.0,14.4,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-03-31 00:00:00-07:00,11.1,15.0,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-04-01 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2016-04-02 00:00:00-07:00,10.0,16.7,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-04-03 00:00:00-07:00,9.4,13.9,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2016-04-04 00:00:00-07:00,11.1,18.3,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-05 00:00:00-07:00,11.1,25.0,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-04-06 00:00:00-07:00,15.0,30.6,22.8,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2016-04-07 00:00:00-07:00,13.9,20.6,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2016-04-08 00:00:00-07:00,13.9,17.8,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2016-04-09 00:00:00-07:00,12.8,16.1,14.4,12.4,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-10 00:00:00-07:00,12.2,13.9,13.1,4.6,0.0,0.0,5.0,0.0
"San Francisco, CA",2016-04-11 00:00:00-07:00,12.2,17.2,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2016-04-12 00:00:00-07:00,11.7,14.4,13.1,0.0,0.0,0.0,5.0,0.0
