location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2022-03-23 00:00:00-07:00,9.4,13.9,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-03-24 00:00:00-07:00,8.9,12.8,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-03-25 00:00:00-07:00,7.8,13.9,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-03-26 00:00:00-07:00,9.4,14.4,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-03-27 00:00:00-07:00,10.0,16.1,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-03-28 00:00:00-07:00,11.1,15.0,13.1,4.6,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-03-29 00:00:00-07:00,10.0,14.4,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-03-30 00:00:00-07:00,9.4,14.4,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-03-31 00:00:00-07:00,8.9,17.2,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-01 00:00:00-07:00,8.9,17.8,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-02 00:00:00-07:00,9.4,21.1,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-04-03 00:00:00-07:00,9.4,17.2,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-04 00:00:00-07:00,9.4,15.6,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-04-05 00:00:00-07:00,9.4,17.8,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-06 00:00:00-07:00,10.6,26.1,18.3,0.0,0.0,0.0,0.0,0.0
"San Francisco, CA",2022-04-07 00:00:00-07:00,14.4,30.0,22.2,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2022-04-08 00:00:00-07:00,12.8,22.2,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2022-04-09 00:00:00-07:00,9.4,17.2,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-10 00:00:00-07:00,10.6,16.7,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-11 00:00:00-07:00,8.9,11.7,10.3,2.8,0.0,0.0,8.0,0.0
"San Francisco, CA",2022-04-12 00:00:00-07:00,7.2,11.7,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2022-04-13 00:00:00-07:00,7.8,13.9,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2022-04-14 00:00:00-07:00,10.0,13.9,11.9,2.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-04-15 00:00:00-07:00,7.2,13.3,10.3,3.8,0.0,0.0,8.0,0.0
"San Francisco, CA",2022-04-16 00:00:00-07:00,10.0,13.9,11.9,7.1,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-04-17 00:00:00-07:00,7.2,12.8,10.0,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2022-04-18 00:00:00-07:00,7.8,18.3,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-19 00:00:00-07:00,10.6,16.7,13.6,2.5,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-20 00:00:00-07:00,10.6,18.9,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-04-21 00:00:00-07:00,10.6,16.7,13.6,9.1,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-04-22 00:00:00-07:00,10.0,15.0,12.5,0.0,0.0,0.0,6.0,0.0
