location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2018-07-29 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-07-30 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-07-31 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-08-01 00:00:00-07:00,11.1,15.6,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-08-02 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-08-03 00:00:00-07:00,11.7,21.7,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-04 00:00:00-07:00,13.3,20.0,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-05 00:00:00-07:00,11.7,18.9,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-06 00:00:00-07:00,10.6,20.6,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-07 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2018-08-08 00:00:00-07:00,11.7,20.0,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-09 00:00:00-07:00,11.7,22.2,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-10 00:00:00-07:00,11.7,18.9,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-11 00:00:00-07:00,13.9,20.6,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-08-12 00:00:00-07:00,13.9,19.4,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-13 00:00:00-07:00,12.2,16.1,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-08-14 00:00:00-07:00,12.8,17.2,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-15 00:00:00-07:00,14.4,19.4,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-16 00:00:00-07:00,13.9,18.9,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-17 00:00:00-07:00,13.3,18.3,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-18 00:00:00-07:00,11.1,18.9,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-19 00:00:00-07:00,12.2,17.8,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-20 00:00:00-07:00,12.2,16.1,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-08-21 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-22 00:00:00-07:00,15.6,19.4,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-08-23 00:00:00-07:00,15.0,18.9,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-24 00:00:00-07:00,13.3,18.9,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-25 00:00:00-07:00,12.8,18.3,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-26 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-08-27 00:00:00-07:00,13.3,20.0,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-08-28 00:00:00-07:00,13.9,20.0,16.9,0.0,0.0,0.0,2.0,0.0
