location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2023-04-29 00:00:00-07:00,8.9,13.9,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-04-30 00:00:00-07:00,9.4,14.4,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-01 00:00:00-07:00,10.0,13.3,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-05-02 00:00:00-07:00,8.9,12.8,10.8,6.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-05-03 00:00:00-07:00,9.4,16.1,12.8,19.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-04 00:00:00-07:00,9.4,15.0,12.2,2.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-05 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-06 00:00:00-07:00,11.1,16.1,13.6,2.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-07 00:00:00-07:00,9.4,15.6,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-08 00:00:00-07:00,10.6,16.1,13.3,0.5,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-09 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-10 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-11 00:00:00-07:00,10.6,16.1,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-12 00:00:00-07:00,10.6,17.2,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-05-13 00:00:00-07:00,10.6,23.3,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-05-14 00:00:00-07:00,10.6,19.4,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-05-15 00:00:00-07:00,12.2,17.2,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-05-16 00:00:00-07:00,11.1,19.4,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-05-17 00:00:00-07:00,10.6,15.6,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-18 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-19 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-20 00:00:00-07:00,10.6,15.0,12.8,0.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-05-21 00:00:00-07:00,10.0,18.3,14.2,0.3,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-05-22 00:00:00-07:00,11.1,18.9,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-05-23 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-05-24 00:00:00-07:00,10.6,16.7,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-25 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-26 00:00:00-07:00,11.1,16.7,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-05-27 00:00:00-07:00,10.6,15.6,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-28 00:00:00-07:00,11.7,14.4,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-05-29 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
