location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2021-03-16 00:00:00-07:00,6.1,11.7,8.9,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-03-17 00:00:00-07:00,6.7,12.2,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-03-18 00:00:00-07:00,9.4,12.2,10.8,10.4,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-03-19 00:00:00-07:00,10.6,14.4,12.5,0.8,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-03-20 00:00:00-07:00,7.8,13.9,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-03-21 00:00:00-07:00,7.2,15.0,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-03-22 00:00:00-07:00,7.8,14.4,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-03-23 00:00:00-07:00,8.9,18.3,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-03-24 00:00:00-07:00,12.8,18.3,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-03-25 00:00:00-07:00,8.9,14.4,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-03-26 00:00:00-07:00,8.3,19.4,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-03-27 00:00:00-07:00,8.9,20.6,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-03-28 00:00:00-07:00,7.8,19.4,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-03-29 00:00:00-07:00,8.3,15.6,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-03-30 00:00:00-07:00,10.6,23.9,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2021-03-31 00:00:00-07:00,12.2,26.7,19.4,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2021-04-01 00:00:00-07:00,12.8,25.6,19.2,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2021-04-02 00:00:00-07:00,8.3,14.4,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-03 00:00:00-07:00,9.4,14.4,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-04-04 00:00:00-07:00,10.6,14.4,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-04-05 00:00:00-07:00,9.4,12.2,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-06 00:00:00-07:00,8.9,13.3,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-07 00:00:00-07:00,8.9,12.8,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-08 00:00:00-07:00,8.3,15.0,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-09 00:00:00-07:00,8.3,13.9,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-10 00:00:00-07:00,7.8,16.7,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-04-11 00:00:00-07:00,7.8,17.8,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-04-12 00:00:00-07:00,8.9,14.4,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-13 00:00:00-07:00,8.9,13.3,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-04-14 00:00:00-07:00,8.9,16.1,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-04-15 00:00:00-07:00,9.4,13.9,11.7,0.0,0.0,0.0,7.0,0.0
