location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2014-10-02 00:00:00-07:00,15.6,31.1,23.3,0.0,0.0,0.0,0.0,5.0
"San Francisco, CA",2014-10-03 00:00:00-07:00,18.3,33.3,25.8,0.0,0.0,0.0,0.0,7.0
"San Francisco, CA",2014-10-04 00:00:00-07:00,17.8,32.2,25.0,0.0,0.0,0.0,0.0,7.0
"San Francisco, CA",2014-10-05 00:00:00-07:00,16.1,27.8,21.9,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2014-10-06 00:00:00-07:00,12.8,22.8,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-07 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2014-10-08 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2014-10-09 00:00:00-07:00,13.3,16.7,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2014-10-10 00:00:00-07:00,13.3,17.8,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2014-10-11 00:00:00-07:00,12.8,21.7,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-12 00:00:00-07:00,14.4,29.4,21.9,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2014-10-13 00:00:00-07:00,16.1,26.1,21.1,0.0,0.0,0.0,0.0,3.0
"San Francisco, CA",2014-10-14 00:00:00-07:00,14.4,20.0,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-15 00:00:00-07:00,15.0,21.1,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-16 00:00:00-07:00,13.3,20.0,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2014-10-17 00:00:00-07:00,13.9,23.3,18.6,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2014-10-18 00:00:00-07:00,17.2,24.4,20.8,0.0,0.0,0.0,0.0,3.0
"San Francisco, CA",2014-10-19 00:00:00-07:00,14.4,21.1,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-20 00:00:00-07:00,15.6,19.4,17.5,1.3,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-21 00:00:00-07:00,12.8,19.4,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2014-10-22 00:00:00-07:00,13.3,21.1,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-23 00:00:00-07:00,15.6,21.7,18.6,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2014-10-24 00:00:00-07:00,14.4,20.0,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-25 00:00:00-07:00,15.0,20.6,17.8,4.3,0.0,0.0,1.0,0.0
"San Francisco, CA",2014-10-26 00:00:00-07:00,12.8,19.4,16.1,0.5,0.0,0.0,2.0,0.0
"San Francisco, CA",2014-10-27 00:00:00-07:00,12.2,18.9,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2014-10-28 00:00:00-07:00,12.8,20.6,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2014-10-29 00:00:00-07:00,13.9,26.1,20.0,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2014-10-30 00:00:00-07:00,16.7,21.7,19.2,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2014-10-31 00:00:00-07:00,13.9,16.7,15.3,5.6,0.0,0.0,3.0,0.0
"San Francisco, CA",2014-11-01 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
