location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2021-10-19 00:00:00-07:00,10.0,17.8,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-10-20 00:00:00-07:00,12.8,16.7,14.7,1.5,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-10-21 00:00:00-07:00,15.6,19.4,17.5,27.7,0.0,0.0,1.0,0.0
"San Francisco, CA",2021-10-22 00:00:00-07:00,12.8,17.8,15.3,16.8,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-10-23 00:00:00-07:00,13.3,17.8,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-10-24 00:00:00-07:00,13.9,16.7,15.3,86.4,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-10-25 00:00:00-07:00,12.8,16.7,14.7,44.5,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-10-26 00:00:00-07:00,13.3,18.3,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-10-27 00:00:00-07:00,13.3,20.6,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-10-28 00:00:00-07:00,14.4,23.3,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2021-10-29 00:00:00-07:00,14.4,23.3,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2021-10-30 00:00:00-07:00,13.3,16.1,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-10-31 00:00:00-07:00,12.8,16.7,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-11-01 00:00:00-07:00,14.4,16.1,15.3,5.8,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-11-02 00:00:00-07:00,14.4,19.4,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-11-03 00:00:00-07:00,12.8,21.1,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-11-04 00:00:00-07:00,15.0,17.8,16.4,3.6,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-11-05 00:00:00-07:00,10.6,17.8,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-11-06 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-11-07 00:00:00-07:00,9.4,15.6,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-11-08 00:00:00-07:00,10.0,17.2,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-11-09 00:00:00-07:00,10.6,16.7,13.6,22.9,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-11-10 00:00:00-07:00,13.3,18.3,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-11-11 00:00:00-07:00,11.7,20.6,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-11-12 00:00:00-07:00,13.3,21.1,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2021-11-13 00:00:00-07:00,12.8,22.2,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2021-11-14 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-11-15 00:00:00-07:00,11.7,15.6,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-11-16 00:00:00-07:00,12.8,16.7,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-11-17 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-11-18 00:00:00-07:00,11.1,15.0,13.1,0.0,0.0,0.0,5.0,0.0
