location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2023-11-02 00:00:00-07:00,12.8,22.8,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-11-03 00:00:00-07:00,15.0,23.9,19.4,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2023-11-04 00:00:00-07:00,13.9,20.6,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-11-05 00:00:00-07:00,14.4,20.6,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2023-11-06 00:00:00-07:00,15.0,18.9,16.9,1.3,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-11-07 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-11-08 00:00:00-07:00,10.0,20.0,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-11-09 00:00:00-07:00,9.4,18.9,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-11-10 00:00:00-07:00,10.0,18.9,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-11-11 00:00:00-07:00,11.1,21.1,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-11-12 00:00:00-07:00,11.7,20.6,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-11-13 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-11-14 00:00:00-07:00,12.8,20.0,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-11-15 00:00:00-07:00,13.9,18.9,16.4,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-11-16 00:00:00-07:00,13.3,18.3,15.8,1.8,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-11-17 00:00:00-07:00,13.3,19.4,16.4,2.3,0.0,0.0,2.0,0.0
"San Francisco, CA",2023-11-18 00:00:00-07:00,14.4,16.7,15.6,27.9,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-11-19 00:00:00-07:00,10.6,15.6,13.1,0.3,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-11-20 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-11-21 00:00:00-07:00,10.6,17.8,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-11-22 00:00:00-07:00,9.4,18.9,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-11-23 00:00:00-07:00,10.6,19.4,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2023-11-24 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-11-25 00:00:00-07:00,7.8,16.1,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-11-26 00:00:00-07:00,8.9,16.1,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-11-27 00:00:00-07:00,7.8,16.7,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-11-28 00:00:00-07:00,8.3,17.2,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-11-29 00:00:00-07:00,10.0,16.1,13.1,12.2,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-11-30 00:00:00-07:00,10.6,15.0,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-12-01 00:00:00-07:00,9.4,15.0,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-12-02 00:00:00-07:00,11.7,15.0,13.3,2.3,0.0,0.0,5.0,0.0
