location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2018-05-27 00:00:00-07:00,11.1,21.1,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-05-28 00:00:00-07:00,12.8,25.0,18.9,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2018-05-29 00:00:00-07:00,13.3,20.6,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-05-30 00:00:00-07:00,10.6,14.4,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2018-05-31 00:00:00-07:00,10.6,15.6,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-01 00:00:00-07:00,10.0,20.0,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-02 00:00:00-07:00,11.7,25.6,18.6,0.0,0.0,0.0,0.0,1.0
"San Francisco, CA",2018-06-03 00:00:00-07:00,12.2,22.8,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-06-04 00:00:00-07:00,12.2,17.8,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-05 00:00:00-07:00,10.0,17.2,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-06 00:00:00-07:00,10.6,15.6,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-07 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-08 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-06-09 00:00:00-07:00,12.2,17.2,14.7,0.3,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-06-10 00:00:00-07:00,11.1,18.3,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-06-11 00:00:00-07:00,12.2,19.4,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-12 00:00:00-07:00,12.8,21.7,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-06-13 00:00:00-07:00,11.7,23.9,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-06-14 00:00:00-07:00,11.7,17.8,14.7,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2018-06-15 00:00:00-07:00,11.7,15.0,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-16 00:00:00-07:00,11.7,19.4,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-17 00:00:00-07:00,12.8,18.9,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-18 00:00:00-07:00,13.3,17.2,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-19 00:00:00-07:00,11.7,15.6,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-20 00:00:00-07:00,11.1,15.0,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2018-06-21 00:00:00-07:00,10.6,20.6,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-22 00:00:00-07:00,11.7,21.7,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2018-06-23 00:00:00-07:00,12.8,26.7,19.7,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2018-06-24 00:00:00-07:00,12.8,22.8,17.8,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2018-06-25 00:00:00-07:00,12.8,17.8,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2018-06-26 00:00:00-07:00,11.7,17.8,14.7,0.0,0.0,0.0,4.0,0.0
