location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2021-01-13 00:00:00-07:00,10.6,17.8,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-01-14 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-01-15 00:00:00-07:00,9.4,18.9,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-01-16 00:00:00-07:00,11.1,19.4,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2021-01-17 00:00:00-07:00,10.6,23.3,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-01-18 00:00:00-07:00,11.7,24.4,18.1,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2021-01-19 00:00:00-07:00,12.8,19.4,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2021-01-20 00:00:00-07:00,9.4,18.3,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-01-21 00:00:00-07:00,5.6,11.7,8.6,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-01-22 00:00:00-07:00,8.9,12.2,10.6,3.3,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-01-23 00:00:00-07:00,7.8,13.3,10.6,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-01-24 00:00:00-07:00,7.8,10.0,8.9,1.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-01-25 00:00:00-07:00,6.1,11.1,8.6,1.8,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-01-26 00:00:00-07:00,4.4,10.0,7.2,0.0,0.0,0.0,11.0,0.0
"San Francisco, CA",2021-01-27 00:00:00-07:00,7.2,11.7,9.4,22.9,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-01-28 00:00:00-07:00,8.3,11.1,9.7,16.5,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-01-29 00:00:00-07:00,6.7,11.7,9.2,13.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2021-01-30 00:00:00-07:00,7.8,14.4,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-01-31 00:00:00-07:00,10.0,15.6,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2021-02-01 00:00:00-07:00,8.9,17.2,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-02-02 00:00:00-07:00,11.1,15.0,13.1,13.2,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-02-03 00:00:00-07:00,6.7,13.9,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2021-02-04 00:00:00-07:00,7.8,15.0,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-02-05 00:00:00-07:00,7.2,18.9,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-02-06 00:00:00-07:00,7.8,20.0,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2021-02-07 00:00:00-07:00,7.8,18.3,13.1,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2021-02-08 00:00:00-07:00,7.8,15.0,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-02-09 00:00:00-07:00,10.0,13.3,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-02-10 00:00:00-07:00,9.4,13.9,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-02-11 00:00:00-07:00,9.4,13.9,11.7,1.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2021-02-12 00:00:00-07:00,9.4,13.3,11.4,12.2,0.0,0.0,7.0,0.0
