location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2022-05-23 00:00:00-07:00,11.1,20.0,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-05-24 00:00:00-07:00,11.1,25.6,18.3,0.0,0.0,0.0,0.0,0.0
"San Francisco, CA",2022-05-25 00:00:00-07:00,15.0,20.0,17.5,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2022-05-26 00:00:00-07:00,11.1,16.7,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-05-27 00:00:00-07:00,12.8,16.1,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-05-28 00:00:00-07:00,10.6,17.8,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-05-29 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-05-30 00:00:00-07:00,10.6,17.2,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-05-31 00:00:00-07:00,10.0,20.0,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-06-01 00:00:00-07:00,10.0,18.9,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-06-02 00:00:00-07:00,10.0,15.6,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2022-06-03 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-06-04 00:00:00-07:00,12.2,20.0,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2022-06-05 00:00:00-07:00,16.1,20.6,18.3,5.8,0.0,0.0,0.0,0.0
"San Francisco, CA",2022-06-06 00:00:00-07:00,11.7,18.3,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-06-07 00:00:00-07:00,11.1,16.1,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2022-06-08 00:00:00-07:00,12.8,17.2,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-06-09 00:00:00-07:00,11.1,25.6,18.3,0.0,0.0,0.0,0.0,0.0
"San Francisco, CA",2022-06-10 00:00:00-07:00,15.6,29.4,22.5,0.0,0.0,0.0,0.0,4.0
"San Francisco, CA",2022-06-11 00:00:00-07:00,16.1,24.4,20.3,0.0,0.0,0.0,0.0,2.0
"San Francisco, CA",2022-06-12 00:00:00-07:00,13.3,18.9,16.1,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2022-06-13 00:00:00-07:00,11.7,19.4,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-06-14 00:00:00-07:00,11.7,22.8,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2022-06-15 00:00:00-07:00,11.7,19.4,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2022-06-16 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-06-17 00:00:00-07:00,11.1,17.8,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-06-18 00:00:00-07:00,11.1,17.2,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2022-06-19 00:00:00-07:00,11.7,21.7,16.7,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2022-06-20 00:00:00-07:00,11.7,22.2,16.9,0.0,0.0,0.0,2.0,0.0
"San Francisco, CA",2022-06-21 00:00:00-07:00,15.0,33.3,24.2,0.0,0.0,0.0,0.0,6.0
"San Francisco, CA",2022-06-22 00:00:00-07:00,13.9,26.1,20.0,0.0,0.0,0.0,0.0,2.0
