location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2015-11-09 00:00:00-07:00,9.4,13.9,11.7,6.6,0.0,0.0,7.0,0.0
"San Francisco, CA",2015-11-10 00:00:00-07:00,8.9,15.0,11.9,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-11-11 00:00:00-07:00,8.9,17.8,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2015-11-12 00:00:00-07:00,9.4,17.2,13.3,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2015-11-13 00:00:00-07:00,10.0,18.9,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2015-11-14 00:00:00-07:00,10.6,17.8,14.2,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2015-11-15 00:00:00-07:00,11.1,15.0,13.1,9.9,0.0,0.0,5.0,0.0
"San Francisco, CA",2015-11-16 00:00:00-07:00,8.3,16.1,12.2,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-11-17 00:00:00-07:00,10.6,16.7,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2015-11-18 00:00:00-07:00,10.6,18.3,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2015-11-19 00:00:00-07:00,10.6,20.0,15.3,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2015-11-20 00:00:00-07:00,13.3,21.1,17.2,0.0,0.0,0.0,1.0,0.0
"San Francisco, CA",2015-11-21 00:00:00-07:00,11.1,20.0,15.6,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2015-11-22 00:00:00-07:00,11.7,20.0,15.8,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2015-11-23 00:00:00-07:00,9.4,12.8,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2015-11-24 00:00:00-07:00,11.1,13.9,12.5,2.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-11-25 00:00:00-07:00,6.1,11.7,8.9,4.1,0.0,0.0,9.0,0.0
"San Francisco, CA",2015-11-26 00:00:00-07:00,6.7,11.7,9.2,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2015-11-27 00:00:00-07:00,8.9,13.3,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2015-11-28 00:00:00-07:00,6.1,12.8,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2015-11-29 00:00:00-07:00,5.6,13.9,9.7,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2015-11-30 00:00:00-07:00,6.7,12.2,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2015-12-01 00:00:00-07:00,7.8,14.4,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2015-12-02 00:00:00-07:00,10.0,15.6,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-12-03 00:00:00-07:00,9.4,15.6,12.5,6.1,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-12-04 00:00:00-07:00,10.0,15.6,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-12-05 00:00:00-07:00,8.9,13.9,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2015-12-06 00:00:00-07:00,10.6,15.0,12.8,1.3,0.0,0.0,6.0,0.0
"San Francisco, CA",2015-12-07 00:00:00-07:00,13.9,16.1,15.0,0.0,0.0,0.0,3.0,0.0
"San Francisco, CA",2015-12-08 00:00:00-07:00,12.2,16.7,14.4,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2015-12-09 00:00:00-07:00,12.8,17.8,15.3,0.3,0.0,0.0,3.0,0.0
