location_name,timestamp,temperature_min,temperature_max,temperature_avg,precipitation,snowfall,snow_depth,heating_degree_days,cooling_degree_days
"San Francisco, CA",2023-01-27 00:00:00-07:00,8.3,13.3,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-01-28 00:00:00-07:00,7.8,14.4,11.1,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-01-29 00:00:00-07:00,8.3,10.0,9.2,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-01-30 00:00:00-07:00,6.1,12.8,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-01-31 00:00:00-07:00,5.0,15.0,10.0,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-02-01 00:00:00-07:00,6.1,12.8,9.4,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-02-02 00:00:00-07:00,6.7,14.4,10.6,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-02-03 00:00:00-07:00,8.9,13.9,11.4,12.7,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-04 00:00:00-07:00,9.4,13.3,11.4,3.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-05 00:00:00-07:00,9.4,12.8,11.1,8.9,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-06 00:00:00-07:00,6.7,14.4,10.6,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-02-07 00:00:00-07:00,7.2,15.6,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-08 00:00:00-07:00,7.8,17.2,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-02-09 00:00:00-07:00,8.3,18.9,13.6,0.0,0.0,0.0,5.0,0.0
"San Francisco, CA",2023-02-10 00:00:00-07:00,7.2,13.3,10.3,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-02-11 00:00:00-07:00,7.2,11.7,9.4,2.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-02-12 00:00:00-07:00,6.7,16.7,11.7,0.3,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-13 00:00:00-07:00,7.8,17.2,12.5,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-02-14 00:00:00-07:00,6.7,11.1,8.9,0.0,0.0,0.0,9.0,0.0
"San Francisco, CA",2023-02-15 00:00:00-07:00,7.2,13.9,10.6,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-02-16 00:00:00-07:00,6.1,13.3,9.7,0.0,0.0,0.0,8.0,0.0
"San Francisco, CA",2023-02-17 00:00:00-07:00,7.2,15.6,11.4,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-18 00:00:00-07:00,6.1,17.2,11.7,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-19 00:00:00-07:00,7.2,18.3,12.8,0.0,0.0,0.0,6.0,0.0
"San Francisco, CA",2023-02-20 00:00:00-07:00,8.3,19.4,13.9,0.0,0.0,0.0,4.0,0.0
"San Francisco, CA",2023-02-21 00:00:00-07:00,9.4,12.2,10.8,0.0,0.0,0.0,7.0,0.0
"San Francisco, CA",2023-02-22 00:00:00-07:00,5.6,8.9,7.2,0.0,0.0,0.0,11.0,0.0
"San Francisco, CA",2023-02-23 00:00:00-07:00,3.9,9.4,6.7,0.0,0.0,0.0,12.0,0.0
"San Francisco, CA",2023-02-24 00:00:00-07:00,3.9,9.4,6.7,30.5,0.0,0.0,12.0,0.0
"San Francisco, CA",2023-02-25 00:00:00-07:00,5.0,10.0,7.5,0.0,0.0,0.0,11.0,0.0
"San Francisco, CA",2023-02-26 00:00:00-07:00,7.2,10.0,8.6,4.6,0.0,0.0,9.0,0.0
